Frame_length_stored_into_the_capture_file_per_100msec,Length_per_100msec,L2CAP_count_per_100msec,HCI_ACL_count_per_100msec,HCI_CMD_count_per_100msec,HCI_EVT_count_per_100msec,Received_count_per_100msec,Sent_count_per_100msec,ACL_Data_count_per_100msec,HCI_Evnt_count_per_100msec,Unknown_count_per_100msec,Master_count_per_100msec,Slave_count_per_100msec,ubuntu_count_per_100msec,Destination_BDADDR_count_per_100msec,Source_BDADDR_count_per_100msec,ubuntu_count_per_100msec,Read_RSSI_count_per_100msec,Read_Tx_Power_Level_count_per_100msec,Read_Link_Quality_count_per_100msec,Command_Complete_count_per_100msec,Disconnect_complete_count_per_100msec,Label
128.02,119.36,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,519,1,0
129.84,121.17,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,519,1,0
129.84,121.17,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,519,1,0
128.04,119.38,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,519,1,0
122.57,113.93,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,519.3,1,0
128.03,119.37,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,522,1,0
129.85,121.18,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,522,1,0
129.84,121.17,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,522,1,0
128.02,119.36,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,522,1,0
129.84,121.17,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,522,1,0
129.86,121.19,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,522,1,0
120.75,112.12,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,523.71,1,0
129.86,121.19,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,525,1,0
129.84,121.17,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,525,1,0
128.02,119.36,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,525,1,0
129.84,121.17,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,525,1,0
129.86,121.19,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,525,1,0
122.59,113.95,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,527.38,1,0
128.02,119.36,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,528,1,0
129.84,121.17,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,528,1,0
129.84,121.17,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,528,1,0
128.04,119.38,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,528,1,0
122.59,113.95,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,530.4,1,0
129.84,121.17,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,531,1,0
129.92,121.25,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,531,1,0
128.11,119.45,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,531,1,0
129.93,121.26,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,531,1,0
128.12,119.46,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,531,1,0
129.94,121.27,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,531,1,0
122.67,114.03,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,532.05,1,0
128.12,119.46,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,534,1,0
129.95,121.28,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,534,1,0
129.95,121.28,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,534,1,0
128.1,119.44,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,534,1,0
131.76,123.08,0.68,0,0,0.32,0.66,0.34,0.68,0.32,0,0.34,0.34,0,14.28,18.7,0,0,0,0,534,1,0
122.67,114.03,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,535.23,1,0
129.94,121.27,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,537,1,0
128.14,119.48,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,537,1,0
129.93,121.26,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,537,1,0
129.93,121.26,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,537,1,0
128.12,119.46,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,537,1,0
131.76,123.08,0.68,0,0,0.32,0.66,0.34,0.68,0.32,0,0.34,0.34,0,14.28,18.7,0,0,0,0,537,1,0
120.85,112.22,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,538.56,1,0
129.95,121.28,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,540,1,0
129.95,121.28,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,540,1,0
128.1,119.44,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,540,1,0
129.94,121.27,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,540,1,0
129.94,121.27,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,540,1,0
128.13,119.47,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,540,1,0
122.66,114.02,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,542.01,1,0
128.14,119.48,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,543,1,0
129.93,121.26,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,543,1,0
129.93,121.26,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,543,1,0
128.12,119.46,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,543,1,0
131.76,123.08,0.68,0,0,0.32,0.66,0.34,0.68,0.32,0,0.34,0.34,0,14.28,18.7,0,0,0,0,543,1,0
129.96,121.29,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,543,1,0
122.67,114.03,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,545.01,1,0
128.12,119.46,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,546,1,0
129.92,121.25,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,546,1,0
129.94,121.27,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,546,1,0
129.94,121.27,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,546,1,0
129.96,121.29,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,546,1,0
128.14,119.48,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,546,1,0
122.75,114.11,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,548.31,1,0
130.04,121.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,549,1,0
128.16,119.5,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,549,1,0
130.02,121.35,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,549,1,0
128.21,119.55,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,549,1,0
122.72,114.08,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,551.4,1,0
130.02,121.35,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,552,1,0
130.04,121.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,552,1,0
128.16,119.5,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,552,1,0
130.02,121.35,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,552,1,0
128.2,119.54,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,552,1,0
128.16,119.52,0.66,0,0.01,0.33,0.66,0.34,0.66,0.33,0,0.33,0.33,0,13.86,18.15,0,0.01,0,0,552,1,0
124.61,115.94,0.64,0,0.02,0.34,0.66,0.34,0.64,0.34,0,0.32,0.32,0,13.44,17.6,0,0,0.01,0,554.79,1,0
128.16,119.5,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,555,1,0
130.02,121.35,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,555,1,0
130.02,121.35,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,555,1,0
128.2,119.54,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,555,1,0
130,121.33,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,555,1,0
128.22,119.56,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,555,1,0
122.71,114.07,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,557.62,1,0
128.21,119.55,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,558,1,0
130.01,121.34,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,558,1,0
130,121.33,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,558,1,0
128.2,119.54,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,558,1,0
130.04,121.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,558,1,0
129.98,121.31,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,558,1,0
130.02,121.35,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,558,1,0
120.93,112.3,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,560.7,1,0
130,121.33,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,561,1,0
130.02,121.35,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,561,1,0
128.22,119.56,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,561,1,0
129.98,121.31,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,561,1,0
120.89,112.26,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,561.39,1,0
130.08,121.41,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,564,1,0
130.04,121.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,564,1,0
128.26,119.6,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,564,1,0
130.1,121.43,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,564,1,0
122.77,114.13,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,564.49,1,0
128.24,119.58,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,567,1,0
130.09,121.42,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,567,1,0
130.07,121.4,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,567,1,0
122.8,114.16,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,568.65,1,0
130.11,121.44,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,570,1,0
128.22,119.56,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,570,1,0
130.07,121.4,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,570,1,0
120.97,112.34,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,571.89,1,0
130.04,121.37,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,573,1,0
130.08,121.41,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,573,1,0
128.28,119.62,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,573,1,0
130.09,121.42,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,573,1,0
130.05,121.38,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,573,1,0
120.97,112.34,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,575.61,1,0
128.28,119.62,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,576,1,0
130.06,121.39,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,576,1,0
130.06,121.39,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,576,1,0
120.99,112.36,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,576.67,1,0
130.1,121.43,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,579,1,0
130.04,121.37,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,579,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,579,1,0
130.14,121.47,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,579,1,0
130.12,121.45,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,579,1,0
130.12,121.45,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,579,1,0
122.83,114.19,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,579.99,1,0
128.32,119.66,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,582,1,0
130.11,121.44,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,582,1,0
130.13,121.46,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,582,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,582,1,0
130.12,121.45,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,582,1,0
130.12,121.45,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,582,1,0
122.85,114.21,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,583.11,1,0
130.12,121.45,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,585,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,585,1,0
130.12,121.45,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,585,1,0
121.03,112.4,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,586.57,1,0
130.12,121.45,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,588,1,0
130.12,121.45,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,588,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,588,1,0
130.13,121.46,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,588,1,0
122.84,114.2,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,589.74,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,591,1,0
130.12,121.45,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,591,1,0
130.12,121.45,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,591,1,0
128.34,119.68,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,591,1,0
130.16,121.49,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,591,1,0
128.37,119.71,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,591,1,0
130.13,121.46,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,591,1,0
122.88,114.24,0.63,0,0.03,0.34,0.66,0.34,0.63,0.34,0,0.32,0.31,0,13.22,17.34,0,0.01,0.01,0,593.23,1,0
130.17,121.5,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,594,1,0
128.36,119.7,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,594,1,0
130.14,121.47,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,594,1,0
130.16,121.49,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,594,1,0
128.34,119.68,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,594,1,0
130.2,121.53,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,594,1,0
130.14,121.47,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,594,1,0
121.05,112.42,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,596.61,1,0
130.16,121.49,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,597,1,0
130.2,121.53,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,597,1,0
128.3,119.64,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,597,1,0
130.16,121.49,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,597,1,0
128.38,119.72,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,597,1,0
130.15,121.48,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,597,1,0
122.86,114.22,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,599.4,1,0
128.34,119.68,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,600,1,0
130.2,121.53,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,600,1,0
130.14,121.47,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,600,1,0
128.32,119.66,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,600,1,0
130.18,121.51,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,600,1,0
130.16,121.49,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,600,1,0
124.68,116.06,0.64,0,0.02,0.34,0.66,0.34,0.64,0.34,0,0.32,0.32,0,13.44,17.6,0,0.01,0,0,600.05,1,0
126.53,117.85,0.65,0,0.01,0.34,0.67,0.33,0.65,0.34,0,0.33,0.32,0,13.64,17.89,0,0,0.01,0,602.9,1,0
130.16,121.49,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,603,1,0
128.38,119.72,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,603,1,0
130.15,121.48,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,603,1,0
130.15,121.48,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,603,1,0
128.34,119.68,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,603,1,0
130.21,121.54,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,603,1,0
122.86,114.24,0.63,0,0.03,0.34,0.65,0.35,0.63,0.34,0,0.31,0.32,0,13.24,17.31,0,0.01,0.01,0,603.09,1,0
128.42,119.74,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,605.97,1,0
130.17,121.5,0.67,0,0,0.33,0.67,0.33,0.67,0.33,0,0.34,0.33,0,14.06,18.44,0,0,0,0,606,1,0
128.4,119.74,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,606,1,0
130.17,121.5,0.67,0,0,0.33,0.66,0.34,0.67,0.33,0,0.33,0.34,0,14.08,18.41,0,0,0,0,606,1,0
128.38,119.72,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,606,1,0
132.04,123.36,0.68,0,0,0.32,0.66,0.34,0.68,0.32,0,0.34,0.34,0,14.28,18.7,0,0,0,0,606,1,0
128.36,119.7,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,606,1,0
121.09,112.46,0.62,0,0.03,0.35,0.66,0.34,0.62,0.35,0,0.31,0.31,0,13.02,17.05,0,0.01,0.01,0,606.63,1,0
132.02,123.34,0.68,0,0,0.32,0.66,0.34,0.68,0.32,0,0.34,0.34,0,14.28,18.7,0,0,0,0,609,1,0
128.4,119.74,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,609,1,0
128.34,119.68,0.66,0,0,0.34,0.67,0.33,0.66,0.34,0,0.33,0.33,0,13.86,18.15,0,0,0,0,609,1,0
